team,seed,region,adj_off,adj_def,adj_tempo,net_rating,eFG,opp_eFG,to_rate,forced_to_rate,orb_rate,drb_rate,ft_rate,opp_ft_rate,fg3_rate,opp_fg3_rate,stl_rate,opp_stl_rate
UT Martin,,,100.455,105.259,64.235,-4.80401,48.7032569360676,46.144578313253,21.3937391851502,20.0346075192701,36.9606003752345,67.9744525547445,37.394451145959,35.8433734939759,47.1049457177322,39.5180722891566,0.125342142520057,0.130879345603272
UT Rio Grande Valley,,,110.986,106.411,66.434,4.57456,54.7783534830167,47.817571348629,18.4605794703971,16.2548998453627,28.1973816717019,67.8383128295255,28.9004029936672,38.9479574706212,43.6960276338515,38.164521544488,0.0882271850013785,0.0973376008439122
UTEP,,,100.88,110.458,65.5574,-9.57819,48.258064516129,51.5339425587467,17.3773129525342,17.9672834540091,26.1491317671093,67.2008547008547,33.3548387096774,41.9712793733681,40.3225806451613,37.467362924282,0.107267363904532,0.0938589434164655
UTSA,,,99.6495,118.293,68.6297,-18.6431,44.7691408533022,53.2584269662921,17.4421587236444,14.671933514595,30.0900900900901,61.2810707456979,29.4564582115722,33.2584269662921,41.2624196376388,43.2584269662921,0.0908018262966193,0.117478069050428
Utah,,,114.685,111.039,66.0432,3.64614,52.0353508302089,53.9325842696629,16.7426222102777,13.3117570032536,29.3418647166362,68.4210526315789,31.6550615961435,29.9284984678243,37.439742903053,33.758937691522,0.07822372672015,0.0873727006055477
Utah Tech,,,110.928,112.802,66.3839,-1.87449,53.2795997776543,50.86887835703,17.6298877363824,16.8914631191517,28.1159420289855,65.52036199095019,30.6281267370762,33.0173775671406,38.2434685936631,34.333859926277,0.098764292554603,0.101533384869218
Utah Valley,,,112.843,104.019,68.7407,8.82363,55.0555230859147,49.0424895272292,20.1222044254612,21.2137390994839,34.7736625514403,68.6407766990291,38.2232612507306,39.2579293836026,32.729398012858,32.8545780969479,0.132407901761879,0.121492555021653
VMI,,,98.6135,124.886,66.8085,-26.2721,47.5516224188791,56.9532602423543,15.3098327400773,15.6670621706791,25.6363636363636,62.7551020408163,30.5604719764012,34.6220427005193,53.5693215339233,46.5089440276976,0.0979829295364948,0.085735063344433
Valparaiso,,,108.156,107.172,65.1761,0.984034,47.6254722072315,50.5479452054795,15.6666434911585,16.9181209298014,32.4576271186441,69.9637023593466,39.0717754991905,35.0684931506849,36.8051807879115,36.986301369863,0.087603420704999,0.0736981158311896
Vermont,,,106.136,112.58,64.93,-6.44367,53.149386845039,50.4057971014493,14.3358864636149,14.7674014407806,26.1996161228407,77.0168855534709,31.1036789297659,36.4057971014493,44.6488294314381,41.2173913043478,0.0685629352607669,0.0829467678329558
Virginia Tech,,,117.261,103.576,67.094,13.685,52.2388059701493,50.8474576271186,14.9474991468961,17.2299017112425,31.8879855465221,67.435669920142,34.0195573854864,28.7621982537237,39.7323726196603,39.6507447354905,0.0917436324884341,0.0778702051365246
Wagner,,,102.546,115.239,65.5258,-12.6931,49.5909376966646,50.4153354632588,18.596151778996,14.9414167472858,32.7533265097236,70.44745057232049,32.3473882945249,40.7667731629393,36.2492133417244,35.7827476038339,0.0784693109749543,0.106954745780931
Wake Forest,,,117.051,105.612,68.1405,11.4387,52.5673614641586,52.0051413881748,15.389174771668,17.8462699032788,29.695885509839,67.0774647887324,35.0788002033554,36.2467866323907,43.7214031520081,46.8380462724936,0.111215884904491,0.0892313495163941
Washington,,,117.254,102.14,67.164,15.1139,51.2321340561853,50.1515151515151,15.2917327692579,14.3662964921558,34.5679012345679,71.4652956298201,30.0640709709216,31.010101010101,34.5983242976836,38.1818181818182,0.0832892649391856,0.0824078970562313
Washington State,,,113.975,111.635,67.8918,2.33944,54.6655424395728,52.6358695652174,18.4376005381533,14.5535374806236,29.5049504950495,71.8095238095238,30.185497470489,33.0434782608696,44.8004496908375,36.6847826086956,0.0795530987686818,0.100611271972156
Weber State,,,111.582,114.222,68.5617,-2.64066,51.6731734523146,54.4831524842947,15.692650255359,16.258151165462,31.8224740321058,72.3276723276723,39.1522587841606,36.3792118789263,32.7941996653653,38.8349514563107,0.0980201577511914,0.089537644099646
West Georgia,,,101.596,114.139,69.2429,-12.5435,49.6025437201908,53.438713255685,15.8588654811617,14.6858724722001,31.5044247787611,70.9864603481625,29.1997880233174,36.8829728230727,32.9623741388447,37.3821408763173,0.0896166658846713,0.0952470323276873
West Virginia,,,110.017,96.7512,62.3119,13.2662,51.1409013120365,48.2690124858116,17.5252257036644,18.1045720079177,30.9898242368178,70.9944751381215,35.4820308043354,29.1713961407491,42.8978893325727,38.1384790011351,0.0989716603099503,0.100420026070584
Western Carolina,,,109.182,114.765,67.8577,-5.58361,50.445434298441,54.9190161967607,16.7695063694268,14.5302547770701,35.3860294117647,73.7060041407867,31.2917594654788,37.7924415116977,40.924276169265,43.6712657468506,0.0831011146496815,0.0890724522292994
Western Illinois,,,92.878,121.345,66.6318,-28.4674,44.5519019987105,54.1717049576784,17.4857037203344,14.8971856469314,26.8389662027833,65.1884700665188,37.7820760799484,34.8246674727932,33.3333333333333,34.6432889963724,0.0750141972292291,0.100371108968687
Western Kentucky,,,108.52,108.475,69.9341,0.0446488,47.4905558553697,51.1661807580175,14.4943578032426,17.1974856250692,31.7647058823529,70.47531992687391,41.23043712898,46.8221574344023,39.4495412844037,42.332361516035,0.103464547663018,0.0843562303018299
Western Michigan,,,107.778,117.011,67.7522,-9.23245,49.8841251448436,54.3554006968641,16.9124779267292,13.380754594971,30.4854368932039,70.92682926829269,32.79258400927,37.5145180023229,36.0950173812283,43.7282229965157,0.0596910985649265,0.0945109060611336
Wichita State,,,113.529,103.207,66.2822,10.3213,49.81930820857,47.4372955288986,14.8123842782478,15.9842501230459,38.5135135135135,70.73593073593071,36.1383582860093,34.4601962922574,34.1249354672173,33.6968375136314,0.0881243115288162,0.0839055944875431
William & Mary,,,110.978,109.49,72.6289,1.4883,54.2824074074074,51.8518518518519,16.5376316072652,19.0296034932915,25.959595959596,68.5302073940487,44.0393518518519,35.5119825708061,42.8240740740741,45.479302832244,0.107381333997859,0.0987727038461321
Winthrop,,,111.662,110.552,70.0549,1.11007,49.7394476289734,51.4457174031642,14.7019273868221,16.674137158225,34.1463414634146,72.3309608540925,44.0333507034914,39.0070921985816,44.0333507034914,42.7714129841789,0.0918870461676378,0.0761990138951143
Wofford,,,109.157,116.486,67.876,-7.32863,52.5013896609227,53.8284398388025,13.3957822700027,14.9489164462349,29.7872340425532,71.044776119403,36.242356864925,36.8451352907311,43.0794886047804,37.9965457685665,0.0815395442521902,0.0810541898221176
Wyoming,,,115.144,107.74,66.055,7.40407,52.0154610712314,52.2045315370484,16.3867660094392,16.6742531324118,34.7130761994356,72.5352112676056,35.6156819436775,48.4384568279241,43.014908890116,36.1910593998775,0.0953498957859179,0.0843295560719676
Xavier,,,116.918,109.46,70.3245,7.45832,51.799424184261,54.1420118343195,13.9377973000797,15.5005200276644,26.5322580645161,70.464504820333,28.1190019193858,32.5936883629191,40.595009596929,36.8836291913215,0.0903845037035473,0.0819373538247111
Yale,,,121.084,109.885,64.506,11.1998,56.4069542820348,51.8245838668374,14.0399944063767,16.3333799468606,33.4916864608076,70.8652792990142,35.7372826786864,27.2087067861716,36.0592401802962,45.3265044814341,0.0788700880995665,0.0777513634456719
Youngstown State,,,105.55,109.466,67.2757,-3.91518,53.6505086774387,52.2699757869249,18.8210560564632,17.8199360534598,30.4392236976507,69.2872117400419,31.4183123877917,35.956416464891,49.4913225613405,34.2615012106538,0.0976092002928276,0.108120960324363
